Frequency (Hz)	Level (dB)
19308.554077	-96.991379
19309.226990	-96.402023
19309.899902	-97.159569
19310.572815	-96.840813
19311.245728	-96.672676
19311.918640	-97.435555
19312.591553	-96.876968
19313.264465	-96.732941
19313.937378	-97.149666
19314.610291	-97.005127
19315.283203	-96.585762
19315.956116	-97.257011
19316.629028	-97.244682
19317.301941	-96.859138
19317.974854	-97.423904
19318.647766	-97.212288
19319.320679	-97.306145
19319.993591	-97.644196
19320.666504	-97.371674
19321.339417	-97.037994
19322.012329	-97.360916
19322.685242	-97.434082
19323.358154	-97.295418
19324.031067	-97.815552
19324.703979	-97.780251
19325.376892	-97.789703
19326.049805	-97.814156
19326.722717	-97.625130
19327.395630	-97.650650
19328.068542	-97.947952
19328.741455	-98.260010
19329.414368	-97.923424
19330.087280	-98.242027
19330.760193	-98.223618
19331.433105	-98.349464
19332.106018	-98.399284
19332.778931	-98.168755
19333.451843	-98.233299
19334.124756	-98.181984
19334.797668	-98.632256
19335.470581	-98.071823
19336.143494	-97.949615
19336.816406	-98.192848
19337.489319	-98.257828
19338.162231	-98.268433
19338.835144	-98.114449
19339.508057	-98.142067
19340.180969	-97.824089
19340.853882	-97.913727
19341.526794	-97.577446
19342.199707	-97.539101
19342.872620	-97.874290
19343.545532	-98.335800
19344.218445	-98.270645
19344.891357	-97.987846
19345.564270	-97.587440
19346.237183	-97.242165
19346.910095	-97.501266
19347.583008	-97.511101
19348.255920	-97.318901
19348.928833	-97.629715
19349.601746	-97.775482
19350.274658	-97.703926
19350.947571	-97.326927
19351.620483	-97.001106
19352.293396	-96.933502
19352.966309	-97.204269
19353.639221	-97.481674
19354.312134	-97.464638
19354.985046	-97.558739
19355.657959	-97.359573
19356.330872	-97.669868
19357.003784	-97.472137
19357.676697	-97.395546
19358.349609	-97.181412
19359.022522	-97.273834
19359.695435	-97.275108
19360.368347	-97.148392
19361.041260	-97.270271
19361.714172	-96.883316
19362.387085	-97.262917
19363.059998	-97.672096
19363.732910	-97.517952
19364.405823	-97.115028
19365.078735	-97.104996
19365.751648	-97.096321
19366.424561	-97.070518
19367.097473	-97.505104
19367.770386	-97.551521
19368.443298	-97.475990
19369.116211	-98.012390
19369.789124	-97.999725
19370.462036	-97.381165
19371.134949	-97.433998
19371.807861	-97.407219
19372.480774	-97.254730
19373.153687	-97.816727
19373.826599	-97.810982
19374.499512	-97.379784
19375.172424	-97.959564
19375.845337	-98.559784
19376.518250	-97.990112
19377.191162	-97.954063
19377.864075	-97.938477
19378.536987	-97.439613
19379.209900	-97.944633
19379.882813	-98.354027
19380.555725	-97.575203
19381.228638	-97.863304
19381.901550	-98.395035
19382.574463	-97.924820
19383.247375	-97.782921
19383.920288	-97.940598
19384.593201	-97.273132
19385.266113	-97.414406
19385.939026	-98.186440
19386.611938	-97.974312
19387.284851	-98.103874
19387.957764	-98.422531
19388.630676	-98.173859
19389.303589	-97.548187
19389.976501	-98.030136
19390.649414	-97.404175
19391.322327	-97.187698
19391.995239	-97.917000
19392.668152	-97.918121
19393.341064	-97.932526
19394.013977	-98.220634
19394.686890	-98.107941
19395.359802	-97.546707
19396.032715	-98.033569
19396.705627	-97.511505
19397.378540	-96.986473
19398.051453	-97.369492
19398.724365	-97.626175
19399.397278	-97.907478
19400.070190	-98.415520
19400.743103	-98.284744
19401.416016	-97.576469
19402.088928	-97.927376
19402.761841	-97.574043
19403.434753	-97.154259
19404.107666	-97.333382
19404.780579	-97.491295
19405.453491	-97.611557
19406.126404	-98.061134
19406.799316	-98.064125
19407.472229	-97.533501
19408.145142	-97.786781
19408.818054	-97.427391
19409.490967	-97.006340
19410.163879	-97.129486
19410.836792	-97.635010
19411.509705	-97.519951
19412.182617	-97.952583
19412.855530	-97.975983
19413.528442	-97.361000
19414.201355	-97.674294
19414.874268	-97.901253
19415.547180	-97.235489
19416.220093	-96.949745
19416.893005	-97.464882
19417.565918	-97.361404
19418.238831	-97.650650
19418.911743	-97.964439
19419.584656	-97.355019
19420.257568	-97.378906
19420.930481	-97.880379
19421.603394	-97.290474
19422.276306	-97.128723
19422.949219	-97.636681
19423.622131	-97.127403
19424.295044	-97.236053
19424.967957	-97.740601
19425.640869	-97.444260
19426.313782	-97.259796
19426.986694	-97.582756
19427.659607	-97.104240
19428.332520	-96.958977
19429.005432	-97.554863
19429.678345	-97.470459
19430.351257	-97.416504
19431.024170	-97.721649
19431.697083	-97.301163
19432.369995	-96.951096
19433.042908	-97.588470
19433.715820	-97.577415
19434.388733	-97.278717
19435.061646	-97.299553
19435.734558	-97.148888
19436.407471	-96.861351
19437.080383	-97.023315
19437.753296	-97.327843
19438.426208	-97.195244
19439.099121	-97.403870
19439.772034	-97.340530
19440.444946	-96.996552
19441.117859	-96.819733
19441.790771	-97.132790
19442.463684	-96.904793
19443.136597	-96.823792
19443.809509	-97.224976
19444.482422	-97.127197
19445.155334	-97.032097
19445.828247	-97.132225
19446.501160	-96.765167
19447.174072	-96.337151
19447.846985	-96.701141
19448.519897	-96.670898
19449.192810	-96.457291
19449.865723	-96.853119
19450.538635	-96.699677
19451.211548	-96.598228
19451.884460	-96.959824
19452.557373	-96.936325
19453.230286	-96.299583
19453.903198	-96.749046
19454.576111	-96.938622
19455.249023	-96.534828
19455.921936	-96.729408
19456.594849	-96.735741
19457.267761	-96.704720
19457.940674	-96.838654
19458.613586	-97.011375
19459.286499	-96.474800
19459.959412	-96.583237
19460.632324	-96.822517
19461.305237	-96.754143
19461.978149	-96.889465
19462.651062	-97.077118
19463.323975	-96.712860
19463.996887	-96.513023
19464.669800	-96.975616
19465.342712	-96.502892
19466.015625	-96.732574
19466.688538	-97.185219
19467.361450	-96.901688
19468.034363	-96.630898
19468.707275	-96.889137
19469.380188	-96.598961
19470.053101	-96.602005
19470.726013	-96.968315
19471.398926	-96.445290
19472.071838	-96.492607
19472.744751	-96.899490
19473.417664	-96.657654
19474.090576	-96.495056
19474.763489	-96.524567
19475.436401	-96.308273
19476.109314	-96.454391
19476.782227	-96.774513
19477.455139	-96.363235
19478.128052	-96.086136
19478.800964	-96.442490
19479.473877	-96.404716
19480.146790	-96.455887
19480.819702	-96.443260
19481.492615	-96.283813
19482.165527	-96.142334
19482.838440	-96.323212
19483.511353	-96.377571
19484.184265	-96.122536
19484.857178	-96.477371
19485.530090	-96.589546
19486.203003	-96.540291
19486.875916	-96.378578
19487.548828	-96.700012
19488.221741	-96.409424
19488.894653	-96.449585
19489.567566	-96.466652
19490.240479	-96.208229
19490.913391	-96.344727
19491.586304	-96.466217
19492.259216	-96.406410
19492.932129	-96.360527
19493.605042	-96.675674
19494.277954	-96.293709
19494.950867	-96.203896
19495.623779	-96.334137
19496.296692	-96.320419
19496.969604	-96.310738
19497.642517	-96.553513
19498.315430	-96.459305
19498.988342	-96.202599
19499.661255	-96.493721
19500.334167	-96.422302
19501.007080	-96.432976
19501.679993	-96.464363
19502.352905	-96.381386
19503.025818	-96.339020
19503.698730	-96.654129
19504.371643	-96.440414
19505.044556	-96.082840
19505.717468	-96.219528
19506.390381	-96.304222
19507.063293	-96.217117
19507.736206	-96.088264
19508.409119	-96.270935
19509.082031	-96.228676
19509.754944	-96.453262
19510.427856	-96.305412
19511.100769	-95.917839
19511.773682	-95.744606
19512.446594	-95.996040
19513.119507	-96.173416
19513.792419	-96.203583
19514.465332	-96.080750
19515.138245	-95.987465
19515.811157	-96.169922
19516.484070	-96.017151
19517.156982	-95.756409
19517.829895	-95.523018
19518.502808	-95.609810
19519.175720	-95.939865
19519.848633	-96.133904
19520.521545	-95.796761
19521.194458	-95.534348
19521.867371	-95.548195
19522.540283	-95.288307
19523.213196	-95.612885
19523.886108	-95.584511
19524.559021	-95.368973
19525.231934	-95.658638
19525.904846	-95.818588
19526.577759	-95.470741
19527.250671	-95.452248
19527.923584	-95.411613
19528.596497	-95.125778
19529.269409	-95.354218
19529.942322	-95.511856
19530.615234	-95.027107
19531.288147	-95.315109
19531.961060	-95.455856
19532.633972	-95.261841
19533.306885	-95.253273
19533.979797	-95.133766
19534.652710	-94.739746
19535.325623	-95.096169
19535.998535	-95.454788
19536.671448	-95.066002
19537.344360	-95.283188
19538.017273	-95.376312
19538.690186	-95.123177
19539.363098	-95.199120
19540.036011	-95.268951
19540.708923	-95.027092
19541.381836	-95.015511
19542.054749	-95.266716
19542.727661	-95.028168
19543.400574	-94.997498
19544.073486	-95.107689
19544.746399	-95.082344
19545.419312	-95.127724
19546.092224	-95.316666
19546.765137	-95.171951
19547.438049	-94.991539
19548.110962	-95.257454
19548.783875	-95.282158
19549.456787	-95.139549
19550.129700	-95.338074
19550.802612	-95.324692
19551.475525	-95.057564
19552.148438	-95.367966
19552.821350	-95.454079
19553.494263	-95.119888
19554.167175	-95.578926
19554.840088	-95.755829
19555.513000	-95.493111
19556.185913	-95.527870
19556.858826	-95.579430
19557.531738	-95.493126
19558.204651	-95.867874
19558.877563	-95.842529
19559.550476	-95.343819
19560.223389	-95.518311
19560.896301	-96.051270
19561.569214	-95.957169
19562.242126	-95.864983
19562.915039	-95.851768
19563.587952	-95.787239
19564.260864	-96.110489
19564.933777	-95.843918
19565.606689	-95.347557
19566.279602	-95.576317
19566.952515	-96.260750
19567.625427	-96.392204
19568.298340	-96.065559
19568.971252	-95.986725
19569.644165	-95.937927
19570.317078	-96.199608
19570.989990	-95.914749
19571.662903	-95.464729
19572.335815	-95.647270
19573.008728	-96.223312
19573.681641	-96.331871
19574.354553	-96.068130
19575.027466	-95.806999
19575.700378	-95.795395
19576.373291	-96.080299
19577.046204	-95.850105
19577.719116	-95.554848
19578.392029	-95.626030
19579.064941	-96.106316
19579.737854	-96.039795
19580.410767	-95.902138
19581.083679	-95.843483
19581.756592	-95.866905
19582.429504	-96.192543
19583.102417	-95.977089
19583.775330	-95.661415
19584.448242	-95.657501
19585.121155	-96.013512
19585.794067	-96.105453
19586.466980	-95.935677
19587.139893	-95.940483
19587.812805	-96.004005
19588.485718	-96.321686
19589.158630	-96.569771
19589.831543	-96.336967
19590.504456	-96.261612
19591.177368	-96.468254
19591.850281	-96.437141
19592.523193	-96.231956
19593.196106	-96.303253
19593.869019	-96.472176
19594.541931	-96.480949
19595.214844	-96.799316
19595.887756	-96.673836
19596.560669	-96.450363
19597.233582	-96.795410
19597.906494	-96.666122
19598.579407	-96.559196
19599.252319	-96.839943
19599.925232	-96.935349
19600.598145	-96.665840
19601.271057	-97.170540
19601.943970	-97.017967
19602.616882	-96.742882
19603.289795	-97.058601
19603.962708	-96.836685
19604.635620	-96.637611
19605.308533	-96.915535
19605.981445	-97.064461
19606.654358	-96.628204
19607.327271	-97.041794
19608.000183	-97.007011
19608.673096	-96.754242
19609.346008	-97.638458
19610.018921	-97.404381
19610.691833	-96.971291
19611.364746	-97.120323
19612.037659	-97.147423
19612.710571	-96.596565
19613.383484	-97.125748
19614.056396	-97.178772
19614.729309	-96.567436
19615.402222	-97.076729
19616.075134	-97.386742
19616.748047	-97.020149
19617.420959	-97.062614
19618.093872	-97.278763
19618.766785	-96.575737
19619.439697	-96.753242
19620.112610	-97.055031
19620.785522	-96.467888
19621.458435	-96.727562
19622.131348	-97.218010
19622.804260	-96.893150
19623.477173	-96.963486
19624.150085	-97.311348
19624.822998	-96.590088
19625.495911	-96.306953
19626.168823	-96.736069
19626.841736	-96.372833
19627.514648	-96.483299
19628.187561	-97.164787
19628.860474	-97.122818
19629.533386	-97.019264
19630.206299	-97.147873
19630.879211	-96.799789
19631.552124	-96.481812
19632.225037	-96.708839
19632.897949	-96.536507
19633.570862	-96.531212
19634.243774	-97.043053
19634.916687	-97.277290
19635.589600	-97.182037
19636.262512	-97.298256
19636.935425	-97.061447
19637.608337	-96.563171
19638.281250	-96.574432
19638.954163	-96.589233
19639.627075	-96.397476
19640.299988	-96.837944
19640.972900	-97.451309
19641.645813	-97.294121
19642.318726	-97.294884
19642.991638	-97.660233
19643.664551	-97.080070
19644.337463	-96.985184
19645.010376	-96.968788
19645.683289	-96.625557
19646.356201	-97.278374
19647.029114	-97.980644
19647.702026	-97.699318
19648.374939	-97.263069
19649.047852	-97.585052
19649.720764	-97.413116
19650.393677	-97.319595
19651.066589	-97.641159
19651.739502	-97.036491
19652.412415	-97.005531
19653.085327	-97.618690
19653.758240	-97.834961
19654.431152	-97.491013
19655.104065	-97.663658
19655.776978	-97.663155
19656.449890	-97.325699
19657.122803	-97.592209
19657.795715	-97.352753
19658.468628	-97.408371
19659.141541	-97.679428
19659.814453	-97.716606
19660.487366	-97.409233
19661.160278	-97.342690
19661.833191	-97.649498
19662.506104	-97.374962
19663.179016	-97.559784
19663.851929	-97.034576
19664.524841	-96.848061
19665.197754	-96.874382
19665.870667	-97.207115
19666.543579	-97.394737
19667.216492	-97.263741
19667.889404	-97.709969
19668.562317	-97.425697
19669.235229	-97.267960
19669.908142	-96.944870
19670.581055	-96.844994
19671.253967	-96.863388
19671.926880	-96.986473
19672.599792	-97.225174
19673.272705	-97.002960
19673.945618	-97.485680
19674.618530	-97.154694
19675.291443	-96.971100
19675.964355	-96.800117
19676.637268	-96.808716
19677.310181	-96.843521
19677.983093	-97.059052
19678.656006	-97.476936
19679.328918	-97.165268
19680.001831	-97.809990
19680.674744	-97.811340
19681.347656	-97.306717
19682.020569	-97.297234
19682.693481	-97.171326
19683.366394	-97.126534
19684.039307	-97.294815
19684.712219	-97.592758
19685.385132	-97.137161
19686.058044	-97.986626
19686.730957	-98.246902
19687.403870	-97.460007
19688.076782	-97.478104
19688.749695	-97.560280
19689.422607	-97.236038
19690.095520	-97.569847
19690.768433	-98.038834
19691.441345	-97.361870
19692.114258	-97.750824
19692.787170	-98.158104
19693.460083	-97.492050
19694.132996	-97.615601
19694.805908	-97.654610
19695.478821	-97.151451
19696.151733	-97.252357
19696.824646	-97.738571
19697.497559	-97.127808
19698.170471	-97.341087
19698.843384	-97.988457
19699.516296	-97.216728
19700.189209	-97.205765
19700.862122	-97.466667
19701.535034	-97.226410
19702.207947	-97.041023
19702.880859	-97.640076
19703.553772	-97.303215
19704.226685	-97.276474
19704.899597	-97.810158
19705.572510	-97.258308
19706.245422	-97.125679
19706.918335	-97.268555
19707.591248	-97.224586
19708.264160	-97.030479
19708.937073	-97.535828
19709.609985	-97.658653
19710.282898	-97.574448
19710.955811	-97.795952
19711.628723	-97.433258
19712.301636	-97.539803
19712.974548	-97.660141
19713.647461	-97.811928
19714.320374	-97.616013
19714.993286	-97.608940
19715.666199	-97.799217
19716.339111	-97.873268
19717.012024	-97.945999
19717.684937	-97.697823
19718.357849	-97.803230
19719.030762	-97.889488
19719.703674	-97.964813
19720.376587	-98.208923
19721.049500	-98.103508
19721.722412	-98.183571
19722.395325	-98.280586
19723.068237	-98.261932
19723.741150	-97.583870
19724.414063	-97.538246
19725.086975	-97.996780
19725.759888	-97.740379
19726.432800	-98.362305
19727.105713	-98.146965
19727.778625	-98.000504
19728.451538	-98.000168
19729.124451	-97.953789
19729.797363	-97.364525
19730.470276	-97.295334
19731.143188	-97.985336
19731.816101	-97.486511
19732.489014	-97.753967
19733.161926	-97.788666
19733.834839	-97.560936
19734.507751	-97.516464
19735.180664	-97.629387
